name,coverage_cutoff,percent_cutoff,segment,segment_length,input_length,filtered_length,percentage,pass,median_coverage,mean_coverage
New_Sm18_1974_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,18159.5,17000.967413441955
New_Sp19_2254_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,22942.0,21801.414460285134
New_Sm18_1914_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,1.0,0.879837067209776
New_F17_1801_d06_rep1,200,0.95,H9N2_MP,982,982,235,0.23930753564154786,NO,178.0,165.64154786150712
New_W17_1408_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,8119.0,7635.504073319756
New_Sm18_1973_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,3257.5,3221.080448065173
New_Sm18_1984_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sp19_2232_d10_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1974_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,17849.5,16921.63849287169
New_Sm18_1974_d06_rep2,200,0.95,H9N2_MP,982,982,908,0.924643584521385,NO,410.0,412.3767820773931
New_Sm18_1981_d10_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,15744.0,14569.485743380856
New_Sp19_2254_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,25127.0,23544.864562118128
New_Sp19_2254_d12_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,8751.0,8273.978615071283
New_Sm18_1984_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1980_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,23201.5,21908.921588594705
New_Sm18_1980_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,8852.5,8407.605906313645
New_Sm18_1914_d10_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,1.0,0.9124236252545825
New_Sm18_1983_d06_rep1,200,0.95,H9N2_MP,982,982,649,0.6608961303462322,NO,248.0,231.24949083503054
New_W17_1409_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,21108.0,19702.456211812627
New_F17_1794_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,1957.0,1857.7474541751528
New_F17_1800_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,19504.0,18537.113034623217
New_Sm18_1977_d10_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.3268839103869654
New_Sp19_2239_d10_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,9690.0,9211.08350305499
New_Sm18_1914_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.3920570264765784
New_W17_1408_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,18964.5,18014.07535641548
New_Sp19_2234_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,12380.0,11777.63849287169
New_Sm18_1914_d02_rep1,200,0.95,H9N2_MP,982,982,889,0.905295315682281,NO,409.0,385.20162932790225
ReSeq_Sm18_HK1073_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,23174.0,21141.108961303464
New_W17_1414_d08_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_W17_1414_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,20230.0,18857.636456211814
New_F17_1800_d10_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,8.0,8.227087576374746
New_Sp19_2231_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,19590.0,17554.309572301427
New_Sm18_1914_d04_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.10692464358452139
ReSeq_Sp19_HK1073_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,26107.0,23581.188391038697
New_W17_1410_d08_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.3014256619144603
New_Sm18_1973_d08_rep2,200,0.95,H9N2_MP,982,982,670,0.6822810590631364,NO,231.0,224.19857433808554
New_Sm18_1984_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,15186.0,14190.331975560082
New_F17_1800_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,17324.0,16167.13849287169
New_W17_1416_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,15092.0,14084.683299389002
New_Sm18_1912_d08_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sp20_2867_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,6418.0,6176.912423625255
New_Sm18_1973_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,2225.0,2154.392057026477
New_Sp19_2231_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,24033.5,21852.140529531567
New_F17_1801_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.29938900203665986
New_W17_1416_d08_rep2,200,0.95,H9N2_MP,982,982,459,0.46741344195519346,NO,191.5,188.55193482688392
New_Sm18_1971_d08_rep1,200,0.95,H9N2_MP,982,982,848,0.8635437881873728,NO,343.0,313.9215885947047
New_Sm18_1973_d08_rep1,200,0.95,H9N2_MP,982,982,934,0.9511201629327902,YES,466.5,452.4949083503055
New_Sm18_1914_d02_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sp19_2239_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,25873.0,24310.475560081468
New_W17_1409_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,13809.5,13031.581466395111
New_Sm18_1977_d08_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.40122199592668023
New_W17_1408_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,6715.0,6379.4297352342155
New_Sp20_2867_d04_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_W17_1415_d08_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,15974.5,14935.09368635438
New_Sp19_2244_d02_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.3625254582484725
New_Sp20_2868_d04_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_FCC_1969_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,18378.0,17291.375763747455
New_Sp20_2867_d10_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sp19_2239_d12_rep1,200,0.95,H9N2_MP,982,982,3,0.003054989816700611,NO,120.5,122.31873727087576
New_FCC_2240_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,22216.5,21442.842158859472
New_W17_1412_d06_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.29429735234215887
New_Sp19_2244_d12_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,21889.0,20309.69144602851
New_W17_1415_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,19109.0,17724.816700610998
New_Sm18_1972_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,16790.5,15340.497963340122
New_Sp19_2251_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.11914460285132383
New_Sp19_2239_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,14370.0,14051.471486761711
New_Sp19_2232_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,89.0,87.94195519348268
New_F17_1789_d10_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.13441955193482688
New_Sp19_2235_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,1033.5,1002.8727087576375
New_Sm18_1914_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,22301.0,21206.218940936862
New_W17_1414_d08_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.11608961303462322
New_Sm18_1977_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,5202.0,4964.674134419552
New_Sm18_1977_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,17163.5,16274.358452138493
New_P2_Seq_Water_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.43380855397148677
New_W17_1415_d06_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,62.0,62.31466395112016
New_Sp19_2232_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,21889.5,20704.45213849287
New_Sp20_2867_d02_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sp19_2243_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,21305.0,20421.567209775967
New_W17_1412_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,16205.5,15099.798370672097
New_W17_1414_d02_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.13441955193482688
New_Sp19_2243_d10_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,8.0,8.311608961303463
New_F17_1794_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_FCC_2231_d08_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,20820.0,19921.765784114054
New_Sp19_2243_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,23485.0,21984.354378818738
New_F17_1797_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,5826.0,5581.76883910387
New_Sp19_2232_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,8579.0,8256.559063136456
New_Sm18_1913_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,25331.0,23850.88900203666
New_W17_1409_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,27257.5,25547.997963340124
New_Sm18_1970_d08_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,1734.0,1709.560081466395
New_W17_1416_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,3380.0,3221.2474541751526
New_FCC_2232_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,26424.0,24996.125254582486
New_F17_1789_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,16835.0,15816.182281059064
New_Sp20_2868_d02_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.26476578411405294
New_Sp20_2867_d06_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.17515274949083504
New_Sp19_2239_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,8840.0,8240.679226069247
New_F17_1801_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,21578.0,20309.651731160895
New_Sp19_2253_d08_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,2748.5,2681.7637474541752
New_F17_1794_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,15634.0,14643.697556008146
New_Sm18_1975_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.19653767820773932
New_Sp19_2244_d10_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
ReSeq_Sm18_HK1073_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,25616.5,23838.525458248474
New_W17_1411_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,2646.0,2546.1771894093686
New_Sm18_1975_d10_rep2,200,0.95,H9N2_MP,982,982,605,0.6160896130346232,NO,222.0,227.01221995926682
New_Sm18_1910_d06_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,4.0,4.276985743380855
New_P1_3918_Uninfected_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_FCC_2232_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,24054.0,22690.3716904277
New_Sp19_2232_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,100.0,95.62525458248473
New_Sm18_1912_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,17491.5,16724.085539714866
New_Sp19_2254_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,20940.5,19908.494908350305
New_Sp19_2244_d06_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sp19_2231_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,7315.0,6923.345213849288
New_Sm18_1914_d08_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,2382.0,2304.609979633401
New_Sp19_2243_d12_rep2,200,0.95,H9N2_MP,982,982,179,0.18228105906313646,NO,137.0,144.89205702647658
New_Sm18_1981_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,2290.0,2125.042769857434
New_Sp20_2867_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.27189409368635437
New_F17_1801_d08_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.280040733197556
New_Sm18_1986_d10_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,15510.0,14017.309572301425
New_F17_1789_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,14770.0,13876.385947046843
New_Sp20_2868_d06_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1975_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,22959.5,21753.872708757637
New_Sp19_2253_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,21781.5,20512.097759674136
New_Sp19_2253_d10_rep2,200,0.95,H9N2_MP,982,982,911,0.9276985743380856,NO,428.0,428.9511201629328
New_F17_1801_d08_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,1.0,1.415478615071283
New_F17_1794_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,20147.0,19167.673116089612
New_Sm18_1914_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,1517.0,1493.3126272912423
New_Sm18_1981_d10_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,18930.0,17435.5549898167
New_F17_1787_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_W17_1416_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,24105.0,22205.719959266804
New_Sp19_2244_d02_rep1,200,0.95,H9N2_MP,982,982,919,0.9358452138492872,NO,437.0,427.22810590631366
New_W17_1410_d08_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
ReSeq_Sp20_HK1073_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,28029.0,25546.596741344194
New_F17_1787_d10_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.2861507128309572
New_Sm18_1910_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,1.0,1.7505091649694502
New_Sp19_2251_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,1894.5,1857.753564154786
New_Sp19_2235_d12_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,1139.5,1121.5743380855397
New_F17_1801_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,15203.0,14498.325865580447
New_F17_1797_d08_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,22959.0,21760.589613034623
New_F17_1801_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1912_d08_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.24745417515274948
New_Sm18_1981_d12_rep1,200,0.95,H9N2_MP,982,982,837,0.8523421588594705,NO,350.5,317.8716904276986
New_Sp19_2251_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,20632.5,19242.34419551935
New_Sp19_2251_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,16812.5,15942.585539714868
New_Sp20_2868_d02_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.25661914460285135
New_W17_1417_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,18641.0,17103.338085539715
New_Sm18_1912_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,20632.0,19650.01731160896
New_Sp19_2254_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,20403.5,19560.024439918532
New_W17_1417_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,7866.0,7354.572301425662
New_Sm18_1913_d10_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,18350.5,17206.699592668025
New_Sp19_2243_d02_rep2,200,0.95,H9N2_MP,982,982,979,0.9969450101832994,YES,1027.0,1037.6496945010183
New_Sm18_1974_d08_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,1.0,1.2413441955193483
New_F17_1794_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,18848.5,17794.283095723014
New_Sm18_1913_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,20407.5,19077.273930753563
New_W17_1408_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,23841.5,22195.88900203666
New_Sp19_2232_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,11568.0,10983.984725050917
New_Sp20_2868_d10_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1980_d10_rep1,200,0.95,H9N2_MP,982,982,243,0.24745417515274948,NO,147.0,144.79124236252545
New_Sm18_1986_d10_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,12014.0,10768.615071283095
New_P1_MRTPCR_Water_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_F17_1794_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,15957.5,14978.323828920571
New_Sm18_1981_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,7921.5,7582.4725050916495
New_Sp20_2867_d04_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.29633401221995925
New_FCC_1981_d08_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,24992.5,23421.609979633402
New_Sp19_2232_d10_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,26.0,24.94602851323829
New_Sp19_2231_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_W17_1417_d08_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,2587.0,2443.9816700611
New_W17_1410_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,20245.5,18658.372708757637
New_Sp19_2235_d04_rep1,200,0.95,H9N2_MP,982,982,872,0.8879837067209776,NO,308.5,300.0794297352342
New_F17_1801_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,23690.5,22080.24949083503
New_W17_1409_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1980_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,19750.0,18623.324847250507
New_Sm18_1974_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,19958.0,18697.015274949084
New_Sm18_1912_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,18485.0,17538.983706720977
New_FCC_1983_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,20782.0,19614.01018329939
New_P2_Seq_Water_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.2576374745417515
New_Sm18_1910_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,13170.0,12383.392057026476
New_FCC_1981_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,26891.5,25240.968431771893
New_Sm18_1968_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,18412.0,17066.10285132383
New_W17_1417_d12_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,19635.0,18113.43686354379
New_P2_MRTPCR_Water_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.2525458248472505
New_Sp19_2239_d10_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,7717.5,7552.254582484725
New_Sm18_1981_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,33.0,30.282077393075358
New_Sm18_1974_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,13729.0,12972.450101832994
New_Sm18_1981_d04_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.2759674134419552
New_Sp19_2244_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,1274.0,1264.2036659877801
New_Sm18_1980_d08_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,24913.0,23297.11405295316
New_F17_1797_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,21915.5,20423.049898167006
New_W17_1411_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.07739307535641547
New_Sm18_1974_d06_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,81.5,75.11812627291242
New_Sm18_1973_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,20376.0,19120.762729124235
New_Sp20_2867_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,1.0,0.7342158859470469
New_W17_1409_d02_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_F17_1794_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,20323.5,19184.031568228107
New_Sm18_1913_d04_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1986_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,2628.5,2528.028513238289
New_Sm18_1977_d08_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_F17_1797_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,19517.0,18724.47963340122
New_Sp19_2251_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,15579.0,14690.18533604888
New_Sp19_2254_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,22810.0,21445.457230142565
New_Sp19_2239_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,14051.5,13506.368635437882
ReSeq_F17_HK1073_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,23748.5,21356.942973523423
New_Sp19_2251_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,14842.5,14281.160896130346
New_Sp19_2254_d12_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,5687.0,5593.459266802444
New_Sm18_1912_d10_rep2,200,0.95,H9N2_MP,982,982,908,0.924643584521385,NO,433.0,419.1761710794297
New_Sm18_1980_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.3604887983706721
New_Sp19_2243_d06_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,22690.0,21605.74236252546
New_F17_1800_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,16829.5,15771.21181262729
New_Sp19_2240_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,18856.0,17535.058044806516
New_Sp19_2231_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1910_d12_rep1,200,0.95,H9N2_MP,982,982,297,0.3024439918533605,NO,3.0,99.25254582484725
New_W17_1408_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,18705.5,17528.865580448066
New_Sp19_2240_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,18946.0,17945.236252545827
New_W17_1409_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.10285132382892057
New_Sp19_2251_d10_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,1.0,2.3329938900203664
New_W17_1414_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,20795.0,19487.858452138495
New_Sp19_2243_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,24199.0,22604.064154786152
New_W17_1417_d06_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1975_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,1509.0,1455.2881873727088
New_F17_1789_d12_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,3278.5,3193.908350305499
New_Sm18_1912_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,12257.5,11538.39918533605
New_F17_1800_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1968_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,15995.5,14828.724032586559
New_Sp19_2243_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,23100.5,21795.140529531567
New_Sp19_2254_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,2925.5,2780.30549898167
New_Sm18_1912_d12_rep2,200,0.95,H9N2_MP,982,982,396,0.40325865580448067,NO,181.0,202.428716904277
New_FCC_1969_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,20366.5,19365.03767820774
New_F17_1789_d10_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sm18_1986_d04_rep1,200,0.95,H9N2_MP,982,982,960,0.9775967413441955,YES,562.0,557.488798370672
New_Sm18_1983_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,2.0,2.3380855397148674
New_Sm18_1983_d10_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_W17_1414_d04_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,4617.5,4378.656822810591
New_Sm18_1912_d10_rep1,200,0.95,H9N2_MP,982,982,924,0.9409368635437881,NO,442.0,429.76985743380857
New_Sm18_1973_d02_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,22909.0,21716.74032586558
New_W17_1409_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,17683.0,16470.87881873727
New_Sm18_1972_d02_rep2,200,0.95,H9N2_MP,982,982,945,0.9623217922606925,YES,657.0,747.0875763747454
New_Sm18_1983_d06_rep2,200,0.95,H9N2_MP,982,982,375,0.3818737270875764,NO,182.5,181.020366598778
New_F17_1787_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_FCC_2233_d02_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,18721.0,17908.88594704684
New_Sm18_1910_d06_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,4.0,4.660896130346232
New_Sm18_1977_d06_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,3578.0,3496.075356415479
New_F17_1800_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.07942973523421588
New_Sm18_1912_d04_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,16861.5,15972.952138492872
New_Sp19_2244_d12_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.5315682281059063
New_W17_1411_d08_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sp19_2243_d08_rep2,200,0.95,H9N2_MP,982,982,982,1.0,YES,18464.5,17088.866598778004
New_FCC_2231_d08_rep1,200,0.95,H9N2_MP,982,982,982,1.0,YES,23329.5,22220.57637474542
New_Sp19_2235_d04_rep2,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_Sp20_2868_d12_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.0
New_F17_1800_d10_rep1,200,0.95,H9N2_MP,982,982,0,0.0,NO,0.0,0.17209775967413443
