"name","STRAIN","segment","avg_coverage","above_cutoff","SegmentSize","percent_above","segment_count","quality"
"1913_d02","H9N2","H9N2_PB2",NA,2276,2280,99.8245614035088,1,"bad"
"1913_d04","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1913_d04","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1913_d04","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1913_d04","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1913_d04","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1913_d04","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1913_d04","H9N2","H9N2_PB2",NA,311,2280,13.640350877193,0,"bad"
"1913_d04","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1914_d02","H9N2","H9N2_NS",185.340277777778,355,864,41.087962962963,3,"bad"
"1914_d02","H9N2","H9N2_PB1",NA,446,2277,19.5871761089152,3,"bad"
"1914_d02","H9N2","H9N2_MP",NA,18,982,1.83299389002037,3,"bad"
"1914_d02","H9N2","H9N2_NP",NA,0,1497,0,3,"bad"
"1914_d02","H9N2","H9N2_PB2",NA,0,2280,0,3,"bad"
"1914_d02","H9N2","H9N2_HA",440.792632204397,1526,1683,90.6714200831848,3,"bad"
"1914_d02","H9N2","H9N2_NA",NA,297,1404,21.1538461538462,3,"bad"
"1914_d02","H9N2","H9N2_PA",NA,1884,2151,87.5871687587169,3,"bad"
"1914_d04","H9N2","H9N2_NA",NA,0,1404,0,2,"bad"
"1914_d04","H9N2","H9N2_HA",1350.16934046346,1669,1683,99.1681521093286,2,"bad"
"1914_d04","H9N2","H9N2_PA",0,0,2151,0,2,"bad"
"1914_d04","H9N2","H9N2_MP",NA,119,982,12.1181262729124,2,"bad"
"1914_d04","H9N2","H9N2_NP",586.152638610554,1477,1497,98.6639946559786,2,"bad"
"1914_d04","H9N2","H9N2_PB2",NA,424,2280,18.5964912280702,2,"bad"
"1914_d04","H9N2","H9N2_NS",NA,0,864,0,2,"bad"
"1914_d04","H9N2","H9N2_PB1",NA,0,2277,0,2,"bad"
"1914_d08","H9N2","H9N2_PA",NA,852,2151,39.6094839609484,2,"bad"
"1914_d08","H9N2","H9N2_NP",40.9101536406146,0,1497,0,2,"bad"
"1914_d08","H9N2","H9N2_NS",4008.1400462963,863,864,99.8842592592593,2,"bad"
"1914_d08","H9N2","H9N2_PB1",NA,214,2277,9.39833113746157,2,"bad"
"1914_d08","H9N2","H9N2_HA",17.0433749257279,0,1683,0,2,"bad"
"1914_d08","H9N2","H9N2_NA",NA,0,1404,0,2,"bad"
"1914_d08","H9N2","H9N2_MP",2195.35539714868,982,982,100,2,"bad"
"1914_d08","H9N2","H9N2_PB2",NA,0,2280,0,2,"bad"
"1914_d10","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1914_d10","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1914_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1914_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1914_d10","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1914_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1914_d10","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"1914_d10","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"1914_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1914_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1914_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1914_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1914_d12","H9N2","H9N2_PB2",2.41907894736842,0,2280,0,0,"bad"
"1914_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1914_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1914_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1970_d08","H9N2","H9N2_NA",265.516381766382,1086,1404,77.3504273504274,6,"bad"
"1970_d08","H9N2","H9N2_HA",277.026440879382,1247,1683,74.0938799762329,6,"bad"
"1970_d08","H9N2","H9N2_MP",1376.9200610998,982,982,100,6,"bad"
"1970_d08","H9N2","H9N2_NP",425.186372745491,1433,1497,95.7247828991316,6,"bad"
"1970_d08","H9N2","H9N2_PB1",NA,932,2277,40.9310496267018,6,"bad"
"1970_d08","H9N2","H9N2_PA",166.292422129242,398,2151,18.5030218503022,6,"bad"
"1970_d08","H9N2","H9N2_NS",1895.96527777778,859,864,99.4212962962963,6,"bad"
"1970_d08","H9N2","H9N2_PB2",115.665789473684,182,2280,7.98245614035088,6,"bad"
"1971_d08","H9N2","H9N2_NA",258.13141025641,1092,1404,77.7777777777778,4,"bad"
"1971_d08","H9N2","H9N2_HA",85.42394533571,0,1683,0,4,"bad"
"1971_d08","H9N2","H9N2_NP",287.506346025384,1217,1497,81.2959251837007,4,"bad"
"1971_d08","H9N2","H9N2_PA",NA,514,2151,23.8958623895862,4,"bad"
"1971_d08","H9N2","H9N2_PB2",NA,410,2280,17.9824561403509,4,"bad"
"1971_d08","H9N2","H9N2_NS",3388.8587962963,863,864,99.8842592592593,4,"bad"
"1971_d08","H9N2","H9N2_MP",676.39816700611,967,982,98.4725050916497,4,"bad"
"1971_d08","H9N2","H9N2_PB1",NA,702,2277,30.8300395256917,4,"bad"
"1973_d08","H9N2","H9N2_NS",485.186342592593,816,864,94.4444444444444,3,"bad"
"1973_d08","H9N2","H9N2_NA",107.458333333333,0,1404,0,3,"bad"
"1973_d08","H9N2","H9N2_HA",NA,0,1683,0,3,"bad"
"1973_d08","H9N2","H9N2_NP",209.290915163661,813,1497,54.3086172344689,3,"bad"
"1973_d08","H9N2","H9N2_PB1",NA,478,2277,20.9925340360123,3,"bad"
"1973_d08","H9N2","H9N2_PA",NA,547,2151,25.4300325430033,3,"bad"
"1973_d08","H9N2","H9N2_PB2",NA,0,2280,0,3,"bad"
"1973_d08","H9N2","H9N2_MP",339.125254582485,868,982,88.3910386965377,3,"bad"
"1974_d08","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1974_d08","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1974_d08","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1974_d08","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1974_d08","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1974_d08","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1974_d08","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1974_d08","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1974_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1974_d10","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1974_d10","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1974_d10","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1974_d10","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1974_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1974_d10","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1974_d10","H9N2","H9N2_PB2",NA,38,2280,1.66666666666667,0,"bad"
"1975_d08","H9N2","H9N2_PA",125.74569967457,239,2151,11.1111111111111,5,"bad"
"1975_d08","H9N2","H9N2_HA",NA,1160,1683,68.9245395127748,5,"bad"
"1975_d08","H9N2","H9N2_NP",222.645290581162,861,1497,57.5150300601202,5,"bad"
"1975_d08","H9N2","H9N2_PB2",NA,0,2280,0,5,"bad"
"1975_d08","H9N2","H9N2_NS",1505.66608796296,859,864,99.4212962962963,5,"bad"
"1975_d08","H9N2","H9N2_MP",1057.30295315682,982,982,100,5,"bad"
"1975_d08","H9N2","H9N2_PB1",155.362977602108,670,2277,29.4246815985946,5,"bad"
"1975_d08","H9N2","H9N2_NA",327.338319088319,1220,1404,86.8945868945869,5,"bad"
"1975_d10","H9N2","H9N2_NA",126.095797720798,123,1404,8.76068376068376,3,"bad"
"1975_d10","H9N2","H9N2_PA",NA,82,2151,3.81218038121804,3,"bad"
"1975_d10","H9N2","H9N2_NP",87.4265197060788,0,1497,0,3,"bad"
"1975_d10","H9N2","H9N2_PB1",NA,0,2277,0,3,"bad"
"1975_d10","H9N2","H9N2_HA",NA,1055,1683,62.6856803327392,3,"bad"
"1975_d10","H9N2","H9N2_MP",NA,621,982,63.2382892057026,3,"bad"
"1975_d10","H9N2","H9N2_NS",238.824074074074,665,864,76.9675925925926,3,"bad"
"1975_d10","H9N2","H9N2_PB2",NA,0,2280,0,3,"bad"
"1975_d12","H9N2","H9N2_PA",NA,51,2151,2.37099023709902,0,"bad"
"1975_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1975_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1975_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1975_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1975_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1975_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1975_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1977_d08","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1977_d08","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1977_d08","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1977_d08","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1977_d08","H9N2","H9N2_NS",NA,36,864,4.16666666666667,0,"bad"
"1977_d08","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1977_d08","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1977_d08","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1977_d10","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1977_d10","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1977_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1977_d10","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1977_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1977_d10","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1977_d10","H9N2","H9N2_PB2",NA,103,2280,4.51754385964912,0,"bad"
"1977_d10","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1980_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1980_d10","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1980_d10","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1980_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1980_d10","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1980_d10","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1980_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1980_d10","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1980_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1980_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1980_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1980_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1980_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1980_d12","H9N2","H9N2_PB2",NA,115,2280,5.04385964912281,0,"bad"
"1980_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1980_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1981_d02","H9N2","H9N2_PA",NA,2150,2151,99.953509995351,6,"bad"
"1981_d02","H9N2","H9N2_NP",NA,1495,1497,99.8663994655979,6,"bad"
"1981_d02","H9N2","H9N2_NS",8089.96875,864,864,100,6,"bad"
"1981_d02","H9N2","H9N2_PB2",NA,2279,2280,99.9561403508772,6,"bad"
"1981_d02","H9N2","H9N2_HA",3887.44979203803,1683,1683,100,6,"bad"
"1981_d02","H9N2","H9N2_MP",4862.68533604888,982,982,100,6,"bad"
"1981_d02","H9N2","H9N2_PB1",NA,531,2277,23.3201581027668,6,"bad"
"1981_d02","H9N2","H9N2_NA",NA,0,1404,0,6,"bad"
"1981_d04","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1981_d04","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1981_d04","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1981_d04","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1981_d04","H9N2","H9N2_PB1",NA,27,2277,1.18577075098814,0,"bad"
"1981_d04","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1981_d04","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1981_d04","H9N2","H9N2_PB2",NA,128,2280,5.6140350877193,0,"bad"
"1981_d12","H9N2","H9N2_PA",NA,0,2151,0,1,"bad"
"1981_d12","H9N2","H9N2_MP",NA,438,982,44.6028513238289,1,"bad"
"1981_d12","H9N2","H9N2_NP",NA,0,1497,0,1,"bad"
"1981_d12","H9N2","H9N2_NS",168.167824074074,256,864,29.6296296296296,1,"bad"
"1981_d12","H9N2","H9N2_HA",NA,0,1683,0,1,"bad"
"1981_d12","H9N2","H9N2_PB2",NA,0,2280,0,1,"bad"
"1981_d12","H9N2","H9N2_PB1",NA,0,2277,0,1,"bad"
"1981_d12","H9N2","H9N2_NA",NA,0,1404,0,1,"bad"
"1983_d06","H9N2","H9N2_NS",1111.77662037037,856,864,99.0740740740741,2,"bad"
"1983_d06","H9N2","H9N2_NA",NA,0,1404,0,2,"bad"
"1983_d06","H9N2","H9N2_PB1",NA,331,2277,14.5366710584102,2,"bad"
"1983_d06","H9N2","H9N2_PA",NA,475,2151,22.0827522082752,2,"bad"
"1983_d06","H9N2","H9N2_HA",NA,0,1683,0,2,"bad"
"1983_d06","H9N2","H9N2_MP",206.919042769857,589,982,59.979633401222,2,"bad"
"1983_d06","H9N2","H9N2_PB2",NA,410,2280,17.9824561403509,2,"bad"
"1983_d06","H9N2","H9N2_NP",NA,0,1497,0,2,"bad"
"1983_d10","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"1983_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1983_d10","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"1983_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"1983_d10","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"1983_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1983_d10","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"1983_d10","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"1983_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1983_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1983_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"1983_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1983_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"1983_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1983_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1983_d12","H9N2","H9N2_PB2",NA,174,2280,7.63157894736842,0,"bad"
"1984_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1984_d12","H9N2","H9N2_PB1",NA,17,2277,0.746596398770312,0,"bad"
"1984_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1984_d12","H9N2","H9N2_NS",NA,80,864,9.25925925925926,0,"bad"
"1984_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"1984_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1984_d12","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"1984_d12","H9N2","H9N2_PB2",NA,174,2280,7.63157894736842,0,"bad"
"1986_d02","H9N2","H9N2_NA",NA,0,1404,0,5,"bad"
"1986_d02","H9N2","H9N2_PB1",NA,328,2277,14.4049187527448,5,"bad"
"1986_d02","H9N2","H9N2_MP",NA,933,982,95.010183299389,5,"bad"
"1986_d02","H9N2","H9N2_PA",1361.03719200372,2151,2151,100,5,"bad"
"1986_d02","H9N2","H9N2_NS",NA,64,864,7.40740740740741,5,"bad"
"1986_d02","H9N2","H9N2_NP",NA,1496,1497,99.9331997327989,5,"bad"
"1986_d02","H9N2","H9N2_HA",4055.84165181224,1683,1683,100,5,"bad"
"1986_d02","H9N2","H9N2_PB2",NA,2265,2280,99.3421052631579,5,"bad"
"1986_d04","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"1986_d04","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"1986_d04","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"1986_d04","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"1986_d04","H9N2","H9N2_MP",NA,231,982,23.5234215885947,0,"bad"
"1986_d04","H9N2","H9N2_PB2",NA,219,2280,9.60526315789474,0,"bad"
"1986_d04","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"1986_d04","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2231_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2231_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2231_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2231_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2231_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2231_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2231_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2231_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2232_d10","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"2232_d10","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"2232_d10","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"2232_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2232_d10","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2232_d10","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2232_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2232_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2232_d12","H9N2","H9N2_PB2",NA,0,2280,0,2,"bad"
"2232_d12","H9N2","H9N2_PB1",NA,0,2277,0,2,"bad"
"2232_d12","H9N2","H9N2_PA",NA,617,2151,28.6843328684333,2,"bad"
"2232_d12","H9N2","H9N2_MP",91.8233197556008,0,982,0,2,"bad"
"2232_d12","H9N2","H9N2_NP",125.7792251169,0,1497,0,2,"bad"
"2232_d12","H9N2","H9N2_NA",134.212962962963,194,1404,13.8176638176638,2,"bad"
"2232_d12","H9N2","H9N2_NS",537.421875,828,864,95.8333333333333,2,"bad"
"2232_d12","H9N2","H9N2_HA",422.010398098633,1530,1683,90.9090909090909,2,"bad"
"2235_d02","H9N2","H9N2_PB2",NA,1274,2280,55.8771929824561,7,"bad"
"2235_d02","H9N2","H9N2_HA",1230.01633986928,1667,1683,99.0493166963755,7,"bad"
"2235_d02","H9N2","H9N2_NA",924.746438746439,1384,1404,98.5754985754986,7,"bad"
"2235_d02","H9N2","H9N2_MP",682.607433808554,968,982,98.5743380855397,7,"bad"
"2235_d02","H9N2","H9N2_NS",1316.35011574074,859,864,99.4212962962963,7,"bad"
"2235_d02","H9N2","H9N2_NP",NA,1479,1497,98.7975951903808,7,"bad"
"2235_d02","H9N2","H9N2_PB1",NA,740,2277,32.4989020641195,7,"bad"
"2235_d02","H9N2","H9N2_PA",NA,1987,2151,92.3756392375639,7,"bad"
"2235_d04","H9N2","H9N2_NA",NA,838,1404,59.6866096866097,2,"bad"
"2235_d04","H9N2","H9N2_NP",NA,0,1497,0,2,"bad"
"2235_d04","H9N2","H9N2_HA",NA,0,1683,0,2,"bad"
"2235_d04","H9N2","H9N2_PB1",NA,248,2277,10.8915239350022,2,"bad"
"2235_d04","H9N2","H9N2_PB2",NA,0,2280,0,2,"bad"
"2235_d04","H9N2","H9N2_NS",1209.54166666667,859,864,99.4212962962963,2,"bad"
"2235_d04","H9N2","H9N2_MP",NA,0,982,0,2,"bad"
"2235_d04","H9N2","H9N2_PA",NA,0,2151,0,2,"bad"
"2235_d12","H9N2","H9N2_PB2",NA,325,2280,14.2543859649123,2,"bad"
"2235_d12","H9N2","H9N2_PA",NA,179,2151,8.32171083217108,2,"bad"
"2235_d12","H9N2","H9N2_NA",NA,551,1404,39.2450142450142,2,"bad"
"2235_d12","H9N2","H9N2_NS",NA,0,864,0,2,"bad"
"2235_d12","H9N2","H9N2_MP",NA,857,982,87.2708757637475,2,"bad"
"2235_d12","H9N2","H9N2_PB1",NA,238,2277,10.4523495827844,2,"bad"
"2235_d12","H9N2","H9N2_NP",NA,0,1497,0,2,"bad"
"2235_d12","H9N2","H9N2_HA",NA,1001,1683,59.4771241830065,2,"bad"
"2239_d12","H9N2","H9N2_PB1",NA,0,2277,0,2,"bad"
"2239_d12","H9N2","H9N2_PA",NA,0,2151,0,2,"bad"
"2239_d12","H9N2","H9N2_NP",58.9672678690715,0,1497,0,2,"bad"
"2239_d12","H9N2","H9N2_PB2",82.0861842105263,0,2280,0,2,"bad"
"2239_d12","H9N2","H9N2_NS",275.589699074074,758,864,87.7314814814815,2,"bad"
"2239_d12","H9N2","H9N2_HA",NA,575,1683,34.1651812240048,2,"bad"
"2239_d12","H9N2","H9N2_NA",86.6047008547009,0,1404,0,2,"bad"
"2239_d12","H9N2","H9N2_MP",207.82382892057,521,982,53.0549898167006,2,"bad"
"2243_d02","H9N2","H9N2_HA",NA,1682,1683,99.9405822935235,5,"bad"
"2243_d02","H9N2","H9N2_PA",NA,850,2151,39.5165039516504,5,"bad"
"2243_d02","H9N2","H9N2_NA",1483.64636752137,1388,1404,98.8603988603989,5,"bad"
"2243_d02","H9N2","H9N2_PB1",NA,443,2277,19.4554238032499,5,"bad"
"2243_d02","H9N2","H9N2_NP",3951.01436205745,1497,1497,100,5,"bad"
"2243_d02","H9N2","H9N2_NS",2720.67476851852,863,864,99.8842592592593,5,"bad"
"2243_d02","H9N2","H9N2_PB2",NA,779,2280,34.1666666666667,5,"bad"
"2243_d02","H9N2","H9N2_MP",3090.07077393075,982,982,100,5,"bad"
"2243_d10","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2243_d10","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2243_d10","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"2243_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2243_d10","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2243_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2243_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2243_d10","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2243_d12","H9N2","H9N2_PA",NA,0,2151,0,1,"bad"
"2243_d12","H9N2","H9N2_PB2",NA,0,2280,0,1,"bad"
"2243_d12","H9N2","H9N2_NP",NA,0,1497,0,1,"bad"
"2243_d12","H9N2","H9N2_PB1",NA,0,2277,0,1,"bad"
"2243_d12","H9N2","H9N2_MP",120.131364562118,0,982,0,1,"bad"
"2243_d12","H9N2","H9N2_HA",NA,0,1683,0,1,"bad"
"2243_d12","H9N2","H9N2_NS",380.169560185185,803,864,92.9398148148148,1,"bad"
"2243_d12","H9N2","H9N2_NA",65.9049145299145,0,1404,0,1,"bad"
"2244_d02","H9N2","H9N2_PB2",NA,218,2280,9.56140350877193,1,"bad"
"2244_d02","H9N2","H9N2_HA",NA,1682,1683,99.9405822935235,1,"bad"
"2244_d02","H9N2","H9N2_NS",NA,0,864,0,1,"bad"
"2244_d02","H9N2","H9N2_PB1",NA,383,2277,16.8203776899429,1,"bad"
"2244_d02","H9N2","H9N2_MP",NA,281,982,28.6150712830957,1,"bad"
"2244_d02","H9N2","H9N2_NP",NA,0,1497,0,1,"bad"
"2244_d02","H9N2","H9N2_PA",0,0,2151,0,1,"bad"
"2244_d02","H9N2","H9N2_NA",NA,0,1404,0,1,"bad"
"2244_d04","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"2244_d04","H9N2","H9N2_MP",0,0,982,0,0,"bad"
"2244_d04","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"2244_d04","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2244_d04","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"2244_d04","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2244_d04","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"2244_d04","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"2244_d06","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2244_d06","H9N2","H9N2_MP",NA,18,982,1.83299389002037,0,"bad"
"2244_d06","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2244_d06","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2244_d06","H9N2","H9N2_PA",NA,140,2151,6.50860065086006,0,"bad"
"2244_d06","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2244_d06","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2244_d06","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2244_d08","H9N2","H9N2_PA",NA,0,2151,0,4,"bad"
"2244_d08","H9N2","H9N2_HA",2924.70350564468,1683,1683,100,4,"bad"
"2244_d08","H9N2","H9N2_NS",674.76099537037,843,864,97.5694444444444,4,"bad"
"2244_d08","H9N2","H9N2_MP",2349.43177189409,982,982,100,4,"bad"
"2244_d08","H9N2","H9N2_PB2",NA,687,2280,30.1315789473684,4,"bad"
"2244_d08","H9N2","H9N2_NA",NA,0,1404,0,4,"bad"
"2244_d08","H9N2","H9N2_NP",NA,1496,1497,99.9331997327989,4,"bad"
"2244_d08","H9N2","H9N2_PB1",NA,0,2277,0,4,"bad"
"2244_d10","H9N2","H9N2_NP",NA,0,1497,0,1,"bad"
"2244_d10","H9N2","H9N2_MP",NA,0,982,0,1,"bad"
"2244_d10","H9N2","H9N2_PA",NA,0,2151,0,1,"bad"
"2244_d10","H9N2","H9N2_HA",NA,0,1683,0,1,"bad"
"2244_d10","H9N2","H9N2_PB2",NA,74,2280,3.24561403508772,1,"bad"
"2244_d10","H9N2","H9N2_NS",NA,634,864,73.3796296296296,1,"bad"
"2244_d10","H9N2","H9N2_NA",NA,0,1404,0,1,"bad"
"2244_d10","H9N2","H9N2_PB1",NA,0,2277,0,1,"bad"
"2251_d08","H9N2","H9N2_MP",1844.77393075356,982,982,100,6,"bad"
"2251_d08","H9N2","H9N2_PB2",NA,544,2280,23.859649122807,6,"bad"
"2251_d08","H9N2","H9N2_PB1",438.897013614405,895,2277,39.3061045234958,6,"bad"
"2251_d08","H9N2","H9N2_HA",967.907011289364,1664,1683,98.8710635769459,6,"bad"
"2251_d08","H9N2","H9N2_NP",968.020708082832,1491,1497,99.5991983967936,6,"bad"
"2251_d08","H9N2","H9N2_NA",1101.56695156695,1385,1404,98.6467236467236,6,"bad"
"2251_d08","H9N2","H9N2_PA",NA,1656,2151,76.9874476987448,6,"bad"
"2251_d08","H9N2","H9N2_NS",3804.15335648148,863,864,99.8842592592593,6,"bad"
"2251_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2251_d10","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2251_d10","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
